15C_A	15C_B	15C_C	25C_D	25C_E	25C_F	32C_G	32C_H	32C_I
TRINITY_DN61984_c0_g1	0.692575064045321	1.20012119080897	0.757940850087647	-0.700025046113768	-0.608029262032995	-1.01117961599793	-0.194982511022131	-0.195580271561401	0.0591596017862817
TRINITY_DN19440_c0_g1	0.974292685480586	0.992784941396282	0.951002035494366	-0.993970552094227	-0.224231952472754	-1.00026229796195	-0.305265251480104	0.161230797299106	-0.555580405661304
TRINITY_DN49546_c0_g1	-1.8791969209702	-1.8791969209702	-1.8791969209702	1.80730360621302	2.45658643642423	1.3350833388347	0.296806636038714	0.0607818439705032	-0.318971098570553
TRINITY_DN60453_c0_g1	1.18078321372736	0.918237981430805	1.4213207975917	-0.912040819277398	-0.67666275634647	-1.05739220485002	-0.0624504946730473	0.0833864509327777	-0.895182168535711
TRINITY_DN33563_c0_g1	1.25844516263343	1.30663475866419	1.19563557721031	-1.03327800201641	-1.24008085648088	-0.806969349842672	-0.14556039574872	-0.401304987221991	-0.13352190719726
TRINITY_DN60459_c0_g1	2.00215968994688	0.86342445660506	0.661564667898685	-1.19003447533646	-0.698437880926013	-1.00861383505632	0.454283303001116	0.105688549203508	-1.19003447533646
TRINITY_DN55546_c0_g1	1.29105169815993	0.90368207975258	1.14847237057726	0.220678455528857	0.245460734588478	-1.08145651238656	-0.767547122946051	-0.506524376802669	-1.45381732647182
TRINITY_DN16492_c0_g1	1.30117521094468	1.25613473248241	1.31557827607165	-0.290696761991543	-0.603476912467843	-1.09114221183408	-0.383667652145398	-0.687610001559398	-0.816294679500465
TRINITY_DN704_c0_g1	-0.838278971988048	-0.835858342156934	-1.09045238519008	0.523550659674829	-1.09045238519008	0.769517163030951	0.975809057078646	1.27607966034706	0.310085544393653
TRINITY_DN23608_c0_g1	1.94101810577243	2.25625012073134	1.91096335678093	-1.2142279297444	-1.56885833516069	-1.6264640785491	-0.393118712444258	-0.405671762787343	-0.899890764598919
TRINITY_DN25264_c0_g1	1.25498649654322	1.56101473732304	0.700782857063673	-0.907987032765027	-0.266533333205607	-0.751190928131078	-0.838855653147993	0.0338442442979026	-0.78606138797813
TRINITY_DN49269_c0_g1	1.06192163486068	1.23107423046783	0.079394285202176	-0.75733779525696	0.0326000737232349	-0.312670728415052	-0.190766154630199	-0.57464549774077	-0.569570048210935
TRINITY_DN51721_c0_g1	0.72910324867829	1.13339618546416	0.447360902041108	0.00666155275486635	-0.314865180315778	-0.507796933875786	-0.321905184028408	-0.709316117962519	-0.462638472755937
TRINITY_DN16943_c0_g1	-0.194912532023582	0.156713812630715	0.142755355040796	-0.479503898048095	-0.637430767724532	-1.38331345662679	0.737370252175189	0.525115193541996	1.1332060410343
TRINITY_DN6418_c0_g1	1.12538213987366	1.19430008054839	0.141469124041296	-0.496068528720623	-0.508946438168476	0.448192347317326	-0.519638774338198	-0.456642080726155	-0.928047869827219
TRINITY_DN31505_c0_g1	0.807253712387201	1.49165737357064	1.03986132428168	-0.629755049990138	-0.942209674528664	-0.852238865013283	-0.0182904285041157	-0.314165100118663	-0.58211329208466
TRINITY_DN8207_c0_g1	-0.846295872056213	-0.69903864956228	-1.60796797878679	0.69459479123364	0.041821645187905	0.205774351434381	0.563049559656533	1.85230794562861	-0.204245792735781
TRINITY_DN59817_c0_g1	-0.0937604886357499	0.449891442556759	-0.422201890481787	-0.265636396448223	-0.392054927019378	-0.829282665932287	0.201406538138853	0.94091208901903	0.410726298802783
TRINITY_DN10967_c0_g1	1.73379928103407	1.13531564065929	1.03735936317962	0.064518714222763	-1.28789579006525	-0.70016020816182	-0.877549986111132	-0.334975992941946	-0.770411021815592
TRINITY_DN36572_c0_g1	1.60949241644407	1.54338950916923	1.31611798180937	-0.85090518484792	-1.07128587169088	-1.17694593711835	-0.0982741606969593	-0.473806546875669	-0.797782206192893
TRINITY_DN53266_c0_g1	0.979919908749807	0.84011950580111	0.212567101340582	-0.553998897517421	-0.323323036922031	-1.198316675855	-0.332793716715035	0.286079286647668	0.0897465244703179
TRINITY_DN55893_c0_g1	1.60818023544364	2.13291128741164	1.20728359321761	-1.00489843421662	-1.24293478715953	-1.55891595128668	-0.323461921453299	-0.210387194248668	-0.607776827708087
TRINITY_DN53601_c0_g1	0.00513099310865317	0.339550032179212	-0.45868887925647	-0.640109519536612	-0.640109519536612	-0.262708088750818	0.569655746437491	0.828213124411255	0.259066110943901
TRINITY_DN56455_c0_g1	0.799843993676923	0.546100113464665	0.28361730199465	0.302402659084967	0.00212436843161989	-0.157495624618954	-0.892109985514196	-0.503203612149422	-0.381279214370254
TRINITY_DN49893_c0_g1	0.627698722398883	1.26798512642644	0.0681308494592431	-0.566853824738654	0.252492488142697	-0.177389592686776	-0.362195722631817	-0.806862789473724	-0.303005256896295
TRINITY_DN57532_c0_g1	0.740449856539219	0.874697955724187	0.564670674814211	-0.261936736297659	0.00982927552903445	-0.445059040121548	-0.642360480495165	-0.233554934927836	-0.606736570764444
TRINITY_DN56334_c0_g1	1.01327022848383	0.41287768719307	0.322009937117136	-0.597902151560172	-0.597902151560172	-0.429260116001333	-0.0313305109334117	-0.26447841783498	0.172715495096031
TRINITY_DN7617_c0_g1	0.177731254050347	0.952193442333389	1.10888836612981	-0.842326398290906	-0.633185000452315	0.104778653276968	-0.0251124740325795	-0.620758609752497	-0.222209233262222
TRINITY_DN14900_c0_g1	1.6915286552585	1.30649471796914	1.10280983279981	-0.345382034733729	-0.745417370673326	-0.934749714574886	-0.752065746682692	-0.523735811652758	-0.799482527710065
TRINITY_DN55269_c0_g1	1.50878629328545	2.14967837852064	0.941400405140536	-0.686446157234322	-0.886824955218349	-0.520572691518785	-0.816435627326951	-0.886824955218349	-0.802760690429874
TRINITY_DN23627_c0_g1	1.09817966095035	1.81269649866838	0.601441599470551	-0.729882207551552	-1.0575695717276	-0.390358659246728	-0.40496835413108	-0.434639220807423	-0.494899745624897
TRINITY_DN19004_c0_g1	1.01202264306361	1.10320054381262	0.753979758581377	-0.553947142314497	-0.720700687124869	-0.390163341088994	-0.687681943830548	0.0621246008097021	-0.578834431908398
TRINITY_DN53896_c0_g1	-0.858247839232563	-0.858247839232563	-0.858247839232563	0.354010204970172	-0.858247839232563	-0.403019268115424	0.888494876545173	1.45789790306079	1.13560764046954
TRINITY_DN55263_c0_g1	1.23191987357654	1.1916538253598	0.733645919049447	-0.663244233519137	-0.674451362198843	-0.680522224950972	-0.0533092045665184	-0.216988003629573	-0.868704589120747
TRINITY_DN55767_c0_g1	0.656681586715602	-0.243213741484779	-0.250818899005947	-0.0470647912294355	1.05207357336201	0.473125202091469	-0.705017668087292	-0.298099196548005	-0.637666065813618
TRINITY_DN62123_c0_g1	1.57721269139131	0.815637629881101	0.927872259341465	-0.535580036505903	-0.267215663576353	-0.891836929807586	-0.68434099974764	-0.713892480029154	-0.227856470947237
TRINITY_DN54792_c0_g1	0.317635533994549	0.895910032482655	-0.111290257163949	-0.695290640449721	-0.695290640449721	-0.462629883659446	0.0803920612893386	0.861996901828587	-0.191433107872292
TRINITY_DN61805_c0_g1	1.87337940754554	0.787620733666562	0.726437217215072	-1.32841125978055	-0.503847047690721	-0.502218723543946	-0.781455081639137	-0.00244926360869591	-0.269055982164127
TRINITY_DN19617_c0_g1	1.898913705218	2.34946830665714	1.93253982628749	-0.872020607834907	-0.964593651634597	-1.19970797201095	-1.11564370722248	-1.01701567449476	-1.01194022496493
TRINITY_DN53428_c0_g1	1.25447221513914	0.841853316662939	0.994943459041163	-0.786031454316551	-0.998912020660936	-0.303809035020457	-0.181698096402609	-0.263389843364398	-0.557428541078291
TRINITY_DN62129_c0_g1	0.611311121443826	1.14586417539351	-0.0110329694064064	-0.742045027548622	-0.248155542616251	-0.351758659747895	-0.151496507776793	-0.203011213483966	-0.0496753762574038
TRINITY_DN13526_c0_g1	0.00189987349246445	0.820193185839631	-0.364004043463164	-1.04809633925713	-0.493008006688663	-0.489461120966324	0.422439349086302	0.513635266941951	0.636401835014936
TRINITY_DN18493_c0_g1	0.525443902669011	0.170422870077509	0.383004635925338	0.713910617153934	0.371850478317866	-0.135667936977941	-0.585184804046565	-0.724405481390479	-0.719374281728672
TRINITY_DN20838_c0_g1	1.31980567531811	1.50959302055578	0.13191034488406	-0.211145098521933	-1.14688835416266	-0.76419017400438	0.374592523797931	-0.251836926514279	-0.961841011352627
TRINITY_DN849_c0_g1	1.05175816823218	0.38853688968669	0.691661873748486	0.215676146425175	0.192029002567541	-0.127491537786577	-0.548661425365912	-0.772891584987362	-1.09061753252022
TRINITY_DN59709_c0_g1	0.141242186217934	-0.165907096367508	0.0656144814045643	-1.3008251444418	-0.787802700934639	-0.900717805830041	1.08378374388865	1.03907269395207	0.825539642110757
TRINITY_DN11158_c0_g1	0.427086969514051	0.761772627693975	0.553400111905573	0.457690739152206	0.122589735974933	0.121907449350304	-0.86045713074387	-0.748926529531701	-0.835063973315472
TRINITY_DN21209_c0_g1	-0.514834035346566	-0.615905307808705	-0.835228164070391	0.993001082050233	0.0770694199529864	1.10210421901461	-0.383482738578226	0.160933858031947	0.0163416667541108
TRINITY_DN59324_c0_g1	0.504581759065581	1.63500142766744	0.382664391809822	-0.709543046287267	-0.47442872591091	-0.709543046287267	-0.28623380904488	0.105212436522607	-0.44771138753513
TRINITY_DN62053_c0_g1	0.632988095390975	2.02856216750044	0.71381917000402	-0.605798764196142	-0.605798764196142	-0.605798764196142	-0.605798764196142	-0.346375611914727	-0.605798764196142
TRINITY_DN45709_c0_g1	0.65605452346202	0.350270200166844	0.340099093039264	0.617171069935363	0.740609930012765	0.977898825289314	-1.88574948248891	-0.895892107581886	-0.900462051834771
TRINITY_DN24287_c0_g1	-0.410305092974919	-0.0661062293252375	0.0705040986391114	-0.854234498302332	-0.479411454982844	-1.38630205059136	0.620175513479842	1.65686744427275	0.848812269784995
TRINITY_DN9859_c0_g1	1.03487100940419	1.3608626373719	0.584225372638585	-0.544188958572836	-0.390137434898667	-1.40482310538463	-0.111412822147035	0.192069605419509	-0.721466303831022
TRINITY_DN62059_c0_g1	-0.629302901565737	-0.233102044299749	-0.131614222108946	-0.976401572188006	-0.606795502156168	-0.610149308488442	1.67068264044095	1.17057942503522	0.346103485330877
TRINITY_DN52338_c0_g1	0.625421619680282	0.973943924579358	0.669157725325669	-0.547343212020456	-0.922521691610068	0.191845333341932	-0.405498019545487	-0.0825621041205362	-0.502443575630694
TRINITY_DN10437_c0_g1	-0.969423270774928	-0.969423270774928	-0.969423270774928	-0.405777001290864	-0.364403117712519	0.0676074601700388	1.73412044895889	0.530868905959237	1.34585311624
TRINITY_DN28841_c0_g1	-0.727360377570752	-0.251679634641108	-0.627720504457415	-0.439915616981098	-0.510112854460004	-0.403870078913106	0.925035998336828	1.02445564832092	1.01116742036574
TRINITY_DN57640_c0_g1	1.19788695143284	1.37060320801072	0.363476346368957	-0.366771023756543	0.294859734294566	-0.992352155136697	-0.394000277188361	-1.186439207253	-0.287263576772486
TRINITY_DN62412_c0_g1	0.0740533664271117	0.560088028045312	-0.269311899122542	-0.43505849373248	-0.687231906934507	-0.687231906934507	0.71002343865992	-0.0163915710529455	0.751060944644639
TRINITY_DN43098_c0_g1	-1.60920952853526	-1.26049273621005	-1.80257290126018	0.215165992100488	0.979452192266206	-0.534203934831482	1.14396215429596	1.39636869459444	1.47153006757988
TRINITY_DN59016_c0_g1	1.97349798965411	1.13268363630227	-0.140173013942383	-0.760290178971067	-0.28936292149594	-0.760290178971067	-0.50811676576904	0.112341612164183	-0.760290178971067
TRINITY_DN32361_c1_g1	0.780744327268053	1.42589132456901	0.940912122298691	-0.48174562131011	-1.30293101851527	-1.25908660197958	-0.00628483025165538	0.0298382833362005	-0.127337985415343
TRINITY_DN28817_c0_g1	1.13402171197223	1.78511875192719	0.570138840989053	0.170029583237594	-0.556868314518414	-0.881809348282024	-0.776810392418632	-0.187181488575059	-1.25663934433194
TRINITY_DN53370_c0_g1	0.570676785348352	1.32121188784552	0.912801387085925	-0.254811337894326	-0.797812215296752	-0.375579214613704	-0.45184818495388	-0.224437688850808	-0.700201418670329
TRINITY_DN56357_c0_g1	1.01865710371274	0.697556954352196	0.459630654372662	-0.529671861191389	-0.348700711066304	-1.1040156151114	0.0869152444512125	-0.0832467500168301	-0.197125019502884
TRINITY_DN50485_c0_g1	0.859505367740013	0.942665111723889	1.83702135358863	-0.867031721525245	-1.2664762861147	-0.878011188831549	-1.2664762861147	1.28516277061968	-0.646359121086019
TRINITY_DN60081_c0_g1	1.17654372361951	0.93034194861823	0.709698969740096	0.0207179796741658	-0.445735029105227	-0.279085159695776	-0.849548090721817	-0.413386251407367	-0.849548090721817
TRINITY_DN4897_c0_g1	1.23826140568841	1.36949207989185	0.732223840199374	-0.767487663406258	-0.480543560279095	-0.620357244716231	-0.939975178916392	0.207982702470709	-0.739596380932366
TRINITY_DN50946_c0_g1	1.42671282132426	0.333348726307896	1.06998825085109	0.103510823448262	-0.302210737707481	-0.641335460057936	-0.308132097697657	-0.606519191746896	-1.07536313472153
TRINITY_DN52145_c0_g1	1.09866098168985	0.708822529069013	0.634869974224913	-0.495734357116546	-0.427951162850061	-0.851709932831586	0.283099481749086	-0.318816152253267	-0.631241361681401
TRINITY_DN59768_c0_g1	0.896808350892184	0.377836714164908	1.36651727159512	-0.371065103677149	-0.127550854736221	-1.08211942548922	-0.139511089377552	-0.0763601562005303	-0.84455570717154
TRINITY_DN4875_c0_g1	0.183033042662888	-0.370994784043572	-0.519265419614498	-0.824416345872283	-1.03729691221667	-0.20218129695845	1.04267846450393	1.97830769923845	-0.249864447699799
TRINITY_DN50712_c0_g1	0.846515202969875	1.093853150307	0.270433976700409	-0.656324555286056	-0.395696647159358	0.0108863571948143	-0.656324555286056	-0.154503289865146	-0.358839639575482
TRINITY_DN12917_c0_g1	0.656132146827397	0.489851418350271	-0.249576901331724	0.0838590586744346	1.3663742546965	-0.0613676247503443	-1.15492780091268	-0.88230734624969	-0.248037205304164
TRINITY_DN25724_c0_g1	2.21012252099089	1.46979461098562	1.53219850117805	-1.23304052005509	-0.401897719211019	-0.724108390740336	-0.76640657938929	-1.11162071964023	-0.975041704118592
TRINITY_DN24280_c0_g1	-1.39096188331786	-0.302425208716202	0.808615458185222	-1.36014070657249	-0.236275703659834	-1.18694799129627	1.28791547173152	1.1013924347101	1.27882812893581
TRINITY_DN48732_c0_g1	-1.23655152687506	-0.749966711722643	-1.62119489955401	-0.117732441589442	0.334335788634369	-1.99730243119845	1.73196075562641	1.81210310369029	1.84434836298855
TRINITY_DN53044_c0_g1	0.101920833766363	0.856301290958918	0.794547914225495	0.400668172982443	0.0560288330069494	-0.364199071036321	-0.797631260568302	-0.616683557529205	-0.430953155806339
TRINITY_DN6095_c0_g1	1.85708949371438	1.67785555525656	1.19332024366598	-0.803252555618582	-0.718648206252392	-1.01613312196297	-0.716302360140596	-0.695359645017096	-0.778569403645291
TRINITY_DN57694_c0_g1	-0.270533141112893	-0.370116545720069	0.646965390881198	0.981433225698258	0.253696883972445	0.959096099774412	-0.863872712408731	-0.900631262418848	-0.436037938665772
TRINITY_DN3476_c0_g1	0.520161858030917	2.15412025514409	0.261392915712802	-0.636234758566749	-0.38769992242807	-0.636234758566749	-0.00303607219274493	-0.636234758566749	-0.636234758566749
TRINITY_DN60462_c0_g1	0.163661826968247	0.361544553880567	-0.0971649349138952	-1.2214930699161	-0.448340672902044	-0.573487890105603	0.809902126359438	0.122198999262922	0.883179061366466
TRINITY_DN29276_c0_g1	0.0261133685966437	-0.768766339160583	-0.173429735529532	1.64964391452612	0.506317449478212	1.54163505091521	-0.946415075671893	-0.968544209728691	-0.86655442342549
TRINITY_DN7302_c0_g1	0.0330803334957925	0.0723072173000943	-0.242324419214214	-1.05026639928232	-0.141458964578824	-0.999782065667281	0.981743995620306	0.66370507620597	0.682995226120472
TRINITY_DN23725_c0_g1	-1.15415357682246	-0.323186097542908	-0.690831542234226	-0.495706401949301	0.673799564652896	-0.639104345568689	0.679154040911608	1.38771615448431	0.562312204068772
TRINITY_DN58935_c0_g1	1.17017160642759	0.255492894931016	1.37803801848177	-0.250097713171193	-0.534323336257314	-0.681813953596667	-0.0555882864349238	-0.483309357714807	-0.79856987266547
TRINITY_DN10581_c0_g1	0.893215413062225	1.10208963103374	0.499710077235177	-0.942304488324711	-0.0431288578441978	-0.62268655412455	0.04538018924205	0.0100290780449748	-0.942304488324711
TRINITY_DN51369_c0_g1	0.940848957287953	0.838335644786668	0.502395293355294	-0.466649142700352	0.0245475366736345	-0.751060464343569	-0.400380387693845	-0.451416926862923	-0.23662051050286
TRINITY_DN27448_c0_g1	0.833431063757767	0.853889889847574	0.825165600810942	-0.871793094642061	-0.338649662363079	-1.0538319907398	0.0471811917832554	0.0289765964056647	-0.324369594860263
TRINITY_DN51363_c0_g1	0.511725871484094	0.435252315340446	0.422343276070389	-0.951660970437411	-1.1645415367818	-1.1645415367818	0.912017558349808	0.505392298887165	0.494012723869102
TRINITY_DN57162_c0_g1	0.719321497117586	0.710060227533439	0.617329298131304	-0.0520718130138949	0.0768109556164253	-0.202325124508985	-0.558663250182179	-0.537673735158669	-0.772788055535026
TRINITY_DN16107_c0_g1	1.10945435816071	0.81452661653758	0.948219070601714	-1.13718248291278	-1.14772597715425	-1.5996813358979	0.617705019250685	0.226845895434553	0.167838835979693
TRINITY_DN15746_c0_g1	-0.201359766671122	0.217869005647398	-0.224733549547382	1.06290667313165	0.499418161188601	0.700645626373728	-0.913489414867471	-0.568562947403601	-0.572693787851804
TRINITY_DN51776_c0_g1	1.66732051638958	1.21324478204072	1.25192525020478	-0.82398492124763	-0.759089570418006	-0.927152913381184	-0.356120863629419	-0.954415535687876	-0.311726744270965
TRINITY_DN53475_c0_g1	-0.715121655804187	-0.198627770371357	0.0392763672913171	-0.792857249203239	-0.706737352184742	-0.408894875821693	0.926378170819293	1.20460502799486	0.651979337279747
TRINITY_DN40388_c0_g1	-0.448646574159857	-0.899808034621889	-1.01253640637855	-0.124026267264109	0.0768925165394556	-0.982781393623287	1.29670923716075	0.96034054525969	1.13385637708779
TRINITY_DN18980_c0_g1	0.287474265402111	0.902601209815832	0.138575797477562	-0.453261674492697	-0.463183342511891	-0.828989471525993	0.0550958877223386	-0.115066106745704	0.476753434858442
TRINITY_DN22974_c0_g1	1.81926933329356	2.09117700047114	0.853920879948519	-0.826580906613256	-0.500269533820216	0.00760380479727685	-1.20808878232691	-0.878383336847824	-1.35864845890229
TRINITY_DN31349_c0_g1	1.65161362801321	2.02013855467021	0.582688222155982	-0.375491602149391	-0.506330085596398	-0.930213713833671	-0.646793623966785	-0.763772643185838	-1.03183873610731
TRINITY_DN61613_c0_g1	0.831605666165301	1.03731317376396	0.242689618084808	-0.0923978417478465	0.366472837882399	-0.675158762550095	-0.369424488896315	-0.673839425429443	-0.667260777272769
TRINITY_DN49045_c0_g1	1.33430240617736	0.556115655560328	0.900750458696059	-0.183347494636145	-0.384178098315404	-0.875774692725853	0.119167017451118	-0.591260559481607	-0.875774692725853
TRINITY_DN15912_c0_g1	1.19620127483769	0.332216812853047	0.632678206862939	0.303079961762719	0.718473462287265	-0.345948142344494	-0.783493041032908	-1.1178244155813	-0.935384119644958
TRINITY_DN32230_c0_g1	1.72555143764995	0.845841038056192	1.39009456817158	-1.57282427404991	-0.690297117770905	-1.91310167881617	0.588210070427494	-0.345556231172419	-0.0279178124958148
TRINITY_DN29248_c0_g1	1.31537497511787	1.26854136276311	1.28855985394755	-0.490100290254784	-0.544532270242162	-1.68703691953658	-0.100034830032294	-0.275359255787041	-0.775412625975669
TRINITY_DN34685_c0_g1	-1.13775280971777	-1.00550501141933	-1.13775280971777	-0.10847662734714	0.686811402372055	-1.13775280971777	3.41616057979895	1.56202089546656	-1.13775280971777
TRINITY_DN49827_c0_g1	0.71077519954606	1.2401722699339	1.16913058162402	-0.712534037696327	0.00643029806321138	-0.712534037696327	-0.712534037696327	-0.276372198381877	-0.712534037696327
TRINITY_DN54257_c0_g1	-0.590709023735413	1.35932532666273	0.611313008992562	-0.768307953063146	0.0812910580883052	0.940541424042033	-0.292185533182994	-0.572960354740927	-0.768307953063146
TRINITY_DN4983_c0_g1	-0.17881739674919	0.337998743493644	0.598361440594972	-0.789732593146813	-0.888758210110874	-1.16531894170693	0.431639173714175	0.815090329935186	0.839537453975833
TRINITY_DN25696_c0_g1	1.58408729530628	1.25947822304401	1.02471535043103	-0.534085563333386	-0.690161193119742	-0.84424268983825	-0.801396434414174	-0.404366884286093	-0.594028103789668
TRINITY_DN44376_c0_g2	-0.837409639249255	-0.724369701348593	-1.16188391684831	-0.0832258172228064	-0.0773388961546178	-0.707325706348734	1.04294732627732	1.11447978359444	1.43412656730056
TRINITY_DN55827_c0_g1	0.419604153243434	1.10746279150721	0.607167708064193	-0.0995098967642714	-0.0367741414163087	-0.564357113785421	-0.575721043253805	-0.593461458977944	-0.264410998617089
TRINITY_DN12622_c0_g1	0.942794902948945	0.43604793225968	0.721365884012831	0.0899906495368139	0.120984216174015	-0.476295926423919	-0.643324530505333	-0.348383137259082	-0.843179990743953
TRINITY_DN53315_c0_g1	0.106255015694682	0.936711340940497	0.759044760717897	-0.620576201337811	-0.620576201337811	-0.620576201337811	-0.025072540835069	0.0218943359780105	0.0628956915174161
TRINITY_DN1098_c0_g1	0.2512575573036	0.999918485102181	0.491999956626784	0.478154005840577	-0.167073015856281	0.164318855946724	-0.607834010120869	-0.723311227540805	-0.887430607301912
TRINITY_DN55852_c0_g1	2.17259012016205	0.936609087960941	1.04715079582535	-0.282961931762697	-1.03819475921244	-0.665741652810144	-0.939103196805833	-0.539696349240753	-0.690652114116475
TRINITY_DN50672_c0_g1	1.03318333108424	1.29338127487701	0.717705119125592	-0.057071609573059	-0.835864773111504	-0.697773234256266	0.223080670889636	-0.68373229577857	-0.992908483257084
TRINITY_DN51748_c0_g1	1.32597462041213	0.760092861256675	0.358054591406049	0.021019604128478	-0.260696222771391	-0.415741373307484	-0.265833421223432	-0.768691191836669	-0.754179468064352
TRINITY_DN28496_c0_g1	1.2151039373649	0.923847452179189	0.726994689141338	-0.263490387394057	-0.363491849400898	-1.3527325033294	-0.16609010694215	0.0309113760443818	-0.751052607663307
TRINITY_DN51574_c0_g1	-0.993338351295795	0.782765636777369	0.488477222322068	-0.702913947430495	-0.993338351295795	-0.993338351295795	0.965689867647899	0.794094113221073	0.65190216134947
TRINITY_DN15544_c0_g1	1.58927445995173	0.672787068341676	1.01565917765465	-0.782289776236395	-0.787862185794169	-0.408148531251926	-0.788979255180903	-0.196956545706982	-0.31348441177768
TRINITY_DN62092_c0_g1	1.77470097716636	0.873078100932469	0.40220178053792	-0.598937339174548	-0.939214743940802	-0.939214743940802	-0.473501424344838	0.0360485777376912	-0.135161184973449
TRINITY_DN11041_c0_g1	0.0734773027695428	0.227063166577284	-0.131512494271656	-1.21737897127035	-0.129080643647992	-0.954775156408529	0.330516633808031	0.61285746577471	1.18883269666896
TRINITY_DN20357_c0_g1	0.63627139359457	1.06868169760961	-0.135626906179896	-0.659023598311903	-0.789053404546728	-1.64658882545727	0.739769161999653	0.530734016406045	0.254836464885922
TRINITY_DN60551_c0_g1	0.435887690702548	1.57988084168667	1.0014451325607	-0.589822428403347	-0.992277242561908	-0.802272046492217	-0.256367021552414	-0.00818948152764998	-0.368285444412383
TRINITY_DN60484_c0_g1	-0.118762218949102	-0.685161621365792	0.212432005277903	-0.61599385400001	-1.06245913866466	-1.68111856862851	1.56113127105312	1.40031518526446	0.989616940012583
TRINITY_DN54973_c0_g1	1.17476472072103	0.526619312721764	0.792517156559854	-0.785786008047092	-0.865793655938742	-1.38985733171595	0.0128648451296522	0.419145443223134	0.115525517346352
TRINITY_DN54759_c0_g1	0.376866500106031	1.9106415459684	0.710689305799713	-0.49969955864569	-0.49969955864569	-0.49969955864569	-0.49969955864569	-0.49969955864569	-0.49969955864569
TRINITY_DN38753_c0_g2	-1.00674457388722	-1.32088692380799	-0.622958008592819	-0.255238190756435	-0.109294585242333	-1.27503470517251	1.45563641447229	1.72458915219965	1.40993142078737
TRINITY_DN56173_c0_g1	0.673502825527252	0.766031005829402	0.371835113067818	-0.808312748090611	0.153680929329644	0.37374386091964	-0.532113883058369	-0.510827832380036	-0.48753927114474
TRINITY_DN61779_c0_g1	0.328339129957434	1.2121592961178	0.225661840865918	0.0428570855510753	0.211882413852124	-0.191937847412193	-0.767770492066919	-0.14153918329715	-0.919652243568091
TRINITY_DN54636_c0_g1	1.22812217591155	0.635555246519933	1.02022794528366	0.0730821192457474	-0.431261921267124	-1.15896459410436	-0.434750907347004	-0.160408010974031	-0.771602053268367
TRINITY_DN7526_c0_g1	-0.972300088795429	-0.462800782023387	-0.844184584288453	-0.627355811357623	0.357449276881198	-0.0128953924417612	0.0540087276914845	1.42646054673738	1.08161810759659
TRINITY_DN50978_c0_g1	0.894216403098564	0.534769301460116	1.6421665059026	-0.617713810302751	-0.62252279822515	-0.883150706351849	0.236537468167347	-0.598636573107604	-0.585665790641274
TRINITY_DN30072_c0_g1	2.021012507361	1.16658979182108	1.625224879741	-0.719668714948039	-1.28309039896083	-1.53982614733284	-0.421918103658146	-0.424723266978031	-0.423600547045192
TRINITY_DN62144_c0_g1	0.189439230813019	1.51639122528988	1.08910450155578	-0.630317492886659	-0.76831461134092	-0.911894940840194	-0.231200974695202	-0.157637072617663	-0.095569865278037
TRINITY_DN61959_c0_g1	0.826708554023692	1.44294576007803	0.448903960943823	0.430955025809909	-0.967395344536056	-0.967395344536056	-0.480938388767325	0.233611121520037	-0.967395344536056
TRINITY_DN61773_c0_g1	-0.0680208381013139	-0.0779865353904059	-0.249829515551694	-0.372018851058678	-0.191687034555134	-1.19168703455513	0.438718436927189	0.696617860653353	1.01589351163182
TRINITY_DN56179_c0_g1	1.13186331646194	0.389624421178584	0.683976666110653	0.241799169467988	0.145240278696839	-0.0383977033913224	-0.970458874734747	-0.613188399055187	-0.970458874734747
TRINITY_DN11010_c0_g1	2.00836603244147	1.07479938418271	1.08647888259936	-0.449120143700773	-0.833235753366746	-1.1866341868532	-0.394245932343456	-0.411771984928469	-0.89463629803089
TRINITY_DN62197_c0_g1	1.74095476956453	0.26096182844492	0.607741134468919	0.431191742715355	-1.14768599554482	-0.426103434078003	-0.579006907425176	-0.228220707165683	-0.659832430980042
TRINITY_DN1415_c0_g1	1.1694769763334	0.718219289141804	0.572541833946169	-0.518005056377491	0.019680176392037	-0.690492571887625	-0.235264000770486	-0.345664074890184	-0.690492571887625
TRINITY_DN27608_c0_g1	2.51346163310316	1.34147004281177	1.82745328640887	-0.629250876417159	-0.783706731262726	-1.57977584577382	-1.10689427192269	-0.715477126889765	-0.867280110057652
TRINITY_DN6514_c0_g1	1.38071233204062	1.77648910699166	1.13134184031988	-0.67133322347371	-0.923506636675737	-0.923506636675737	-0.923506636675737	-0.650886182012745	-0.195803963838498
TRINITY_DN53023_c0_g1	0.875015474761235	-0.0503795892343571	0.354818314940951	-0.643016017840934	-0.643016017840934	-0.643016017840934	0.522413602583251	0.596382023725621	-0.369201773253898
TRINITY_DN55156_c0_g1	0.594314186280893	0.205857735830071	1.32888327650585	-0.282706901994223	-0.522715866729294	-0.522715866729294	0.244515170294582	-0.522715866729294	-0.522715866729294
TRINITY_DN56838_c0_g1	0.890493316578993	1.59673920487389	0.379415991285857	-1.13205204799001	-0.0726967703735872	-0.305859511753407	-0.443200304124128	-0.0183515488252806	-0.894488329672333
TRINITY_DN62372_c0_g1	-0.703402416987562	0.886682516346182	0.411228694583895	-1.09517013694356	-0.357916032619229	-1.09517013694356	1.109283630731	0.389225825559107	0.455238056273721
